"Zeit (Y, M, d, h, min, s)";"Zeit kleiner Sekunde";"Pulszahl";"OUT1";"OUT2";"OUT3";"OUT4"
19.04.2024 11:39:01;0,4735625;0;8,80;8,42;-3,13;3,09
19.04.2024 11:39:01;0,5985625;0;8,07;9,13;-3,73;2,35
19.04.2024 11:39:01;0,7235625;0;8,14;9,06;-3,76;2,48
19.04.2024 11:39:01;0,8485625;0;8,83;8,38;-3,23;3,29
19.04.2024 11:39:01;0,9735625;0;8,51;8,71;-3,31;3,12
19.04.2024 11:39:02;0,0985625;0;8,17;9,04;-3,94;2,62
19.04.2024 11:39:02;0,2235625;0;8,16;9,04;-4,12;2,74
19.04.2024 11:39:02;0,3485625;0;8,54;8,68;-3,63;3,30
19.04.2024 11:39:02;0,4735625;0;8,58;8,64;-3,69;3,36
19.04.2024 11:39:02;0,5985625;0;8,09;9,10;-4,23;3,01
19.04.2024 11:39:02;0,7235625;0;8,05;9,15;-4,31;2,94
19.04.2024 11:39:02;0,8485625;0;8,59;8,63;-3,77;3,42
19.04.2024 11:39:02;0,9735625;0;8,50;8,73;-3,49;3,38
19.04.2024 11:39:03;0,0985625;0;8,20;9,01;-3,87;2,61
19.04.2024 11:39:03;0,2235625;0;8,16;9,04;-3,83;2,45
19.04.2024 11:39:03;0,3485625;0;8,38;8,84;-3,32;3,00
19.04.2024 11:39:03;0,4735625;0;8,80;8,43;-3,28;3,06
19.04.2024 11:39:03;0,5985625;0;8,16;9,05;-3,75;2,46
19.04.2024 11:39:03;0,7235625;0;7,95;9,22;-3,76;2,58
19.04.2024 11:39:03;0,8485625;0;8,86;8,35;-3,36;3,39
19.04.2024 11:39:03;0,9735625;0;8,62;8,61;-3,44;3,29
19.04.2024 11:39:04;0,0985625;0;7,90;9,27;-4,41;2,84
19.04.2024 11:39:04;0,2235625;0;8,17;9,03;-4,47;3,20
19.04.2024 11:39:04;0,3485625;0;8,76;8,46;-3,74;3,92
19.04.2024 11:39:04;0,4735625;0;8,33;8,89;-4,03;3,42
19.04.2024 11:39:04;0,5985625;0;7,85;9,30;-4,67;2,92
19.04.2024 11:39:04;0,7235625;0;8,35;8,87;-3,94;3,39
19.04.2024 11:39:04;0,8485625;0;8,84;8,38;-3,34;3,68
19.04.2024 11:39:04;0,9735625;0;8,33;8,89;-3,79;2,81
19.04.2024 11:39:05;0,0985625;0;7,65;9,47;-4,10;2,48
19.04.2024 11:39:05;0,2235625;0;8,79;8,43;-3,06;3,21
19.04.2024 11:39:05;0,3485625;0;8,88;8,34;-3,00;3,33
19.04.2024 11:39:05;0,4735625;0;7,89;9,28;-3,61;2,36
19.04.2024 11:39:05;0,5985625;0;8,18;9,03;-3,54;2,52
19.04.2024 11:39:05;0,7235625;0;8,91;8,30;-3,11;3,32
19.04.2024 11:39:05;0,8485625;0;8,44;8,78;-3,49;3,55
19.04.2024 11:39:05;0,9735625;0;8,29;8,93;-4,22;3,00
19.04.2024 11:39:06;0,0985625;0;8,04;9,14;-4,23;3,08
19.04.2024 11:39:06;0,2235625;0;8,47;8,75;-3,64;3,70
19.04.2024 11:39:06;0,3485625;0;8,72;8,50;-3,92;3,73
19.04.2024 11:39:06;0,4735625;0;7,97;9,21;-4,33;3,32
19.04.2024 11:39:06;0,5985625;0;8,09;9,10;-4,28;3,06
19.04.2024 11:39:06;0,7235625;0;8,64;8,58;-3,51;3,34
19.04.2024 11:39:06;0,8485625;0;8,38;8,85;-3,33;3,32
19.04.2024 11:39:06;0,9735625;0;8,30;8,92;-3,84;2,73
19.04.2024 11:39:07;0,0985625;0;8,22;8,99;-3,84;2,61
19.04.2024 11:39:07;0,2235625;0;8,38;8,84;-2,90;2,90
19.04.2024 11:39:07;0,3485625;0;8,75;8,48;-3,15;3,17
19.04.2024 11:39:07;0,4735625;0;8,09;9,11;-3,98;2,70
19.04.2024 11:39:07;0,5985625;0;8,04;9,15;-4,11;3,02
19.04.2024 11:39:07;0,7235625;0;8,78;8,44;-3,58;3,70
19.04.2024 11:39:07;0,8485625;0;8,52;8,70;-3,93;3,51
19.04.2024 11:39:07;0,9735625;0;7,69;9,44;-4,62;2,80
19.04.2024 11:39:08;0,0985625;0;8,32;8,89;-4,19;3,21
19.04.2024 11:39:08;0,2235625;0;8,80;8,42;-3,42;3,87
19.04.2024 11:39:08;0,3485625;0;8,31;8,90;-3,75;3,14
19.04.2024 11:39:08;0,4735625;0;7,95;9,22;-4,20;2,45
19.04.2024 11:39:08;0,5985625;0;8,35;8,87;-3,55;3,01
19.04.2024 11:39:08;0,7235625;0;8,86;8,36;-3,05;3,32
19.04.2024 11:39:08;0,8485625;0;8,16;9,04;-3,94;2,52
19.04.2024 11:39:08;0,9735625;0;7,68;9,45;-4,32;2,55
19.04.2024 11:39:09;0,0985625;0;8,76;8,46;-3,28;3,47
19.04.2024 11:39:09;0,2235625;0;8,83;8,39;-3,28;3,44
19.04.2024 11:39:09;0,3485625;0;7,75;9,40;-4,21;2,68
19.04.2024 11:39:09;0,4735625;0;8,25;8,96;-4,37;3,07
19.04.2024 11:39:09;0,5985625;0;8,79;8,44;-3,66;3,76
19.04.2024 11:39:09;0,7235625;0;8,42;8,80;-3,91;3,37
19.04.2024 11:39:09;0,8485625;0;7,93;9,24;-4,34;2,75
19.04.2024 11:39:09;0,9735625;0;8,48;8,74;-3,75;3,06
19.04.2024 11:39:10;0,0985625;0;8,71;8,52;-3,26;3,39
19.04.2024 11:39:10;0,2235625;0;8,50;8,72;-3,48;2,88
19.04.2024 11:39:10;0,3485625;0;7,94;9,24;-3,93;2,42
19.04.2024 11:39:10;0,4735625;0;8,45;8,77;-3,70;2,71
19.04.2024 11:39:10;0,5985625;0;8,59;8,63;-3,40;3,05
19.04.2024 11:39:10;0,7235625;0;8,32;8,89;-3,58;2,91
19.04.2024 11:39:10;0,8485625;0;8,27;8,95;-3,87;2,86
19.04.2024 11:39:10;0,9735625;0;8,39;8,83;-3,92;3,15
19.04.2024 11:39:11;0,0985625;0;8,40;8,81;-3,71;3,37
19.04.2024 11:39:11;0,2235625;0;8,66;8,57;-3,91;3,37
19.04.2024 11:39:11;0,3485625;0;8,08;9,12;-4,19;2,93
19.04.2024 11:39:11;0,4735625;0;8,27;8,94;-3,78;2,86
19.04.2024 11:39:11;0,5985625;0;8,90;8,32;-3,12;3,32
19.04.2024 11:39:11;0,7235625;0;8,50;8,73;-3,38;3,01
19.04.2024 11:39:11;0,8485625;0;8,00;9,18;-3,89;2,38
19.04.2024 11:39:11;0,9735625;0;8,50;8,72;-3,46;2,74
19.04.2024 11:39:12;0,0985625;0;8,74;8,48;-3,07;3,18
19.04.2024 11:39:12;0,2235625;0;8,35;8,86;-3,74;2,97
19.04.2024 11:39:12;0,3485625;0;8,16;9,04;-4,32;2,52
19.04.2024 11:39:12;0,4735625;0;8,11;9,09;-3,93;3,14
19.04.2024 11:39:12;0,5985625;0;9,06;8,14;-3,39;3,75
19.04.2024 11:39:12;0,7235625;0;8,15;9,06;-4,25;3,03
19.04.2024 11:39:12;0,8485625;0;7,67;9,46;-4,55;2,80
19.04.2024 11:39:12;0,9735625;0;8,78;8,44;-3,85;3,59
19.04.2024 11:39:13;0,0985625;0;8,94;8,28;-3,47;3,72
19.04.2024 11:39:13;0,2235625;0;7,71;9,43;-4,16;2,62
19.04.2024 11:39:13;0,3485625;0;8,06;9,13;-4,26;2,21
19.04.2024 11:39:13;0,4735625;0;8,86;8,36;-3,21;3,34
19.04.2024 11:39:13;0,5985625;0;8,70;8,52;-3,33;3,73
19.04.2024 11:39:13;0,7235625;0;8,18;9,03;-4,19;2,58
19.04.2024 11:39:13;0,8485625;0;8,03;9,15;-4,06;2,55
19.04.2024 11:39:13;0,9735625;0;8,66;8,56;-3,40;3,47
19.04.2024 11:39:14;0,0985625;0;8,68;8,54;-3,84;3,26
19.04.2024 11:39:14;0,2235625;0;7,80;9,35;-4,57;2,73
19.04.2024 11:39:14;0,3485625;0;8,10;9,10;-4,31;3,03
19.04.2024 11:39:14;0,4735625;0;8,87;8,35;-3,49;3,42
19.04.2024 11:39:14;0,5985625;0;8,14;9,07;-3,76;3,19
19.04.2024 11:39:14;0,7235625;0;8,39;8,84;-4,13;2,89
19.04.2024 11:39:14;0,8485625;0;8,22;8,98;-4,10;3,05
19.04.2024 11:39:14;0,9735625;0;8,61;8,62;-3,47;3,42
19.04.2024 11:39:15;0,0985625;0;8,54;8,69;-3,51;3,10
19.04.2024 11:39:15;0,2235625;0;8,21;9,00;-3,82;2,56
19.04.2024 11:39:15;0,3485625;0;8,06;9,13;-3,90;3,12
19.04.2024 11:39:15;0,4735625;0;8,87;8,35;-3,49;3,53
19.04.2024 11:39:15;0,5985625;0;8,46;8,76;-3,58;3,15
19.04.2024 11:39:15;0,7235625;0;7,90;9,27;-3,95;2,37
19.04.2024 11:39:15;0,8485625;0;8,32;8,90;-3,69;2,75
19.04.2024 11:39:15;0,9735625;0;8,92;8,29;-3,27;3,52
19.04.2024 11:39:16;0,0985625;0;8,62;8,61;-3,52;3,25
19.04.2024 11:39:16;0,2235625;0;7,63;9,49;-4,46;2,34
19.04.2024 11:39:16;0,3485625;0;8,23;8,97;-3,89;2,92
19.04.2024 11:39:16;0,4735625;0;9,04;8,16;-2,97;3,85
19.04.2024 11:39:16;0,5985625;0;8,66;8,57;-3,83;3,23
19.04.2024 11:39:16;0,7235625;0;7,10;9,90;-4,86;2,58
19.04.2024 11:39:16;0,8485625;0;8,85;8,36;-3,73;3,23
19.04.2024 11:39:16;0,9735625;0;8,98;8,23;-2,66;3,73
19.04.2024 11:39:17;0,0985625;0;8,07;9,13;-3,80;2,78
19.04.2024 11:39:17;0,2235625;0;7,91;9,26;-4,36;2,40
19.04.2024 11:39:17;0,3485625;0;8,81;8,41;-3,17;3,37
19.04.2024 11:39:17;0,4735625;0;8,79;8,44;-2,93;3,53
19.04.2024 11:39:17;0,5985625;0;8,39;8,83;-3,78;2,42
19.04.2024 11:39:17;0,7235625;0;7,78;9,36;-3,76;2,29
19.04.2024 11:39:17;0,8485625;0;8,81;8,41;-3,17;3,46
19.04.2024 11:39:17;0,9735625;0;9,00;8,20;-3,30;3,46
19.04.2024 11:39:18;0,0985625;0;7,64;9,48;-3,96;2,64
19.04.2024 11:39:18;0,2235625;0;8,39;8,83;-4,02;2,69
19.04.2024 11:39:18;0,3485625;0;8,47;8,75;-3,66;3,44
19.04.2024 11:39:18;0,4735625;0;8,52;8,71;-3,70;3,45
19.04.2024 11:39:18;0,5985625;0;8,13;9,07;-4,23;2,88
19.04.2024 11:39:18;0,7235625;0;8,17;9,03;-4,01;2,86
19.04.2024 11:39:18;0,8485625;0;8,51;8,71;-3,26;3,36
19.04.2024 11:39:18;0,9735625;0;8,71;8,51;-3,54;3,21
19.04.2024 11:39:19;0,0985625;0;7,85;9,32;-4,30;2,87
19.04.2024 11:39:19;0,2235625;0;8,21;8,99;-4,00;3,05
19.04.2024 11:39:19;0,3485625;0;8,84;8,38;-3,30;3,54
19.04.2024 11:39:19;0,4735625;0;8,38;8,84;-3,76;3,10
19.04.2024 11:39:19;0,5985625;0;7,89;9,28;-4,42;2,63
19.04.2024 11:39:19;0,7235625;0;8,16;9,04;-4,10;3,13
19.04.2024 11:39:19;0,8485625;0;8,91;8,31;-3,32;3,78
19.04.2024 11:39:19;0,9735625;0;8,28;8,93;-3,72;3,12
19.04.2024 11:39:20;0,0985625;0;7,92;9,25;-4,30;2,35
19.04.2024 11:39:20;0,2235625;0;8,03;9,16;-3,94;2,99
19.04.2024 11:39:20;0,3485625;0;9,03;8,18;-3,29;3,65
19.04.2024 11:39:20;0,4735625;0;8,29;8,92;-3,78;2,97
19.04.2024 11:39:20;0,5985625;0;7,70;9,44;-4,30;2,26
19.04.2024 11:39:20;0,7235625;0;8,46;8,76;-3,50;3,20
19.04.2024 11:39:20;0,8485625;0;8,98;8,23;-3,16;3,64
19.04.2024 11:39:20;0,9735625;0;8,07;9,13;-4,07;2,87
19.04.2024 11:39:21;0,0985625;0;7,83;9,33;-4,36;2,47
19.04.2024 11:39:21;0,2235625;0;8,62;8,61;-3,30;3,26
19.04.2024 11:39:21;0,3485625;0;8,76;8,46;-3,08;3,40
19.04.2024 11:39:21;0,4735625;0;8,12;9,08;-4,04;2,66
19.04.2024 11:39:21;0,5985625;0;7,93;9,24;-4,03;2,56
19.04.2024 11:39:21;0,7235625;0;8,81;8,41;-3,15;3,33
19.04.2024 11:39:21;0,8485625;0;8,62;8,60;-3,23;3,36
19.04.2024 11:39:21;0,9735625;0;8,10;9,10;-4,07;2,68
19.04.2024 11:39:22;0,0985625;0;8,10;9,09;-4,19;2,93
19.04.2024 11:39:22;0,2235625;0;8,63;8,60;-3,61;3,50
19.04.2024 11:39:22;0,3485625;0;8,48;8,75;-3,61;3,20
19.04.2024 11:39:22;0,4735625;0;8,08;9,12;-4,04;2,83
19.04.2024 11:39:22;0,5985625;0;8,16;9,04;-3,93;3,17
19.04.2024 11:39:22;0,7235625;0;8,70;8,52;-3,67;3,58
19.04.2024 11:39:22;0,8485625;0;8,40;8,82;-3,70;3,22
19.04.2024 11:39:22;0,9735625;0;8,02;9,17;-4,01;2,61
19.04.2024 11:39:23;0,0985625;0;8,19;9,02;-3,77;2,79
19.04.2024 11:39:23;0,2235625;0;8,75;8,47;-3,29;3,61
19.04.2024 11:39:23;0,3485625;0;8,50;8,73;-3,60;3,20
19.04.2024 11:39:23;0,4735625;0;7,89;9,28;-4,12;2,72
19.04.2024 11:39:23;0,5985625;0;8,38;8,83;-3,68;2,96
19.04.2024 11:39:23;0,7235625;0;8,71;8,50;-3,27;3,54
19.04.2024 11:39:23;0,8485625;0;8,46;8,77;-3,75;3,37
19.04.2024 11:39:23;0,9735625;0;7,86;9,30;-4,38;2,77
19.04.2024 11:39:24;0,0985625;0;8,09;9,10;-4,04;2,85
19.04.2024 11:39:24;0,2235625;0;8,98;8,23;-3,11;3,67
19.04.2024 11:39:24;0,3485625;0;8,38;8,85;-3,61;3,24
19.04.2024 11:39:24;0,4735625;0;7,52;9,58;-4,62;2,43
19.04.2024 11:39:24;0,5985625;0;8,45;8,76;-4,03;2,94
19.04.2024 11:39:24;0,7235625;0;8,71;8,52;-3,02;3,64
19.04.2024 11:39:24;0,8485625;0;8,42;8,80;-3,58;2,89
19.04.2024 11:39:24;0,9735625;0;7,78;9,38;-4,40;2,19
19.04.2024 11:39:25;0,0985625;0;8,32;8,90;-3,69;3,19
19.04.2024 11:39:25;0,2235625;0;9,04;8,17;-2,82;3,63
19.04.2024 11:39:25;0,3485625;0;8,27;8,94;-3,47;2,46
19.04.2024 11:39:25;0,4735625;0;7,70;9,43;-4,05;2,10
19.04.2024 11:39:25;0,5985625;0;8,73;8,49;-3,38;3,21
19.04.2024 11:39:25;0,7235625;0;8,89;8,33;-3,46;3,68
19.04.2024 11:39:25;0,8485625;0;7,84;9,32;-4,36;2,86
19.04.2024 11:39:25;0,9735625;0;7,99;9,19;-4,54;2,75
19.04.2024 11:39:26;0,0985625;0;8,59;8,63;-3,69;3,67
19.04.2024 11:39:26;0,2235625;0;8,51;8,72;-3,81;3,56
19.04.2024 11:39:26;0,3485625;0;8,08;9,11;-4,44;2,87
19.04.2024 11:39:26;0,4735625;0;8,26;8,95;-3,94;3,01
19.04.2024 11:39:26;0,5985625;0;8,62;8,61;-3,19;3,22
19.04.2024 11:39:26;0,7235625;0;8,58;8,64;-3,53;2,69
19.04.2024 11:39:26;0,8485625;0;7,83;9,33;-3,97;2,46
19.04.2024 11:39:26;0,9735625;0;8,57;8,66;-3,40;2,94
19.04.2024 11:39:27;0,0985625;0;8,81;8,41;-3,08;3,12
19.04.2024 11:39:27;0,2235625;0;8,26;8,95;-3,42;2,90
19.04.2024 11:39:27;0,3485625;0;8,18;9,03;-4,04;2,54
19.04.2024 11:39:27;0,4735625;0;8,34;8,87;-3,94;3,16
19.04.2024 11:39:27;0,5985625;0;8,63;8,59;-3,76;3,60
19.04.2024 11:39:27;0,7235625;0;8,54;8,68;-3,88;3,39
19.04.2024 11:39:27;0,8485625;0;7,99;9,19;-4,17;2,83
19.04.2024 11:39:27;0,9735625;0;8,19;9,01;-3,96;3,05
19.04.2024 11:39:28;0,0985625;0;8,92;8,30;-3,53;3,67
19.04.2024 11:39:28;0,2235625;0;8,24;8,97;-3,86;3,18
19.04.2024 11:39:28;0,3485625;0;7,93;9,25;-4,23;2,42
19.04.2024 11:39:28;0,4735625;0;8,52;8,70;-3,59;2,81
19.04.2024 11:39:28;0,5985625;0;8,63;8,59;-3,07;3,54
19.04.2024 11:39:28;0,7235625;0;8,55;8,68;-3,85;3,11
19.04.2024 11:39:28;0,8485625;0;7,87;9,30;-4,36;2,77
19.04.2024 11:39:28;0,9735625;0;8,34;8,88;-3,67;3,33
19.04.2024 11:39:29;0,0985625;0;8,99;8,23;-3,37;3,72
19.04.2024 11:39:29;0,2235625;0;8,27;8,94;-4,05;3,07
19.04.2024 11:39:29;0,3485625;0;7,66;9,46;-4,47;2,74
19.04.2024 11:39:29;0,4735625;0;8,81;8,40;-3,73;3,46
19.04.2024 11:39:29;0,5985625;0;8,83;8,39;-3,27;3,63
19.04.2024 11:39:29;0,7235625;0;7,86;9,30;-4,03;2,54
19.04.2024 11:39:29;0,8485625;0;8,22;8,98;-3,94;2,51
19.04.2024 11:39:29;0,9735625;0;8,75;8,47;-3,25;3,34
19.04.2024 11:39:30;0,0985625;0;8,59;8,64;-3,33;3,25
19.04.2024 11:39:30;0,2235625;0;8,09;9,10;-4,12;2,21
19.04.2024 11:39:30;0,3485625;0;8,09;9,11;-3,80;2,64
19.04.2024 11:39:30;0,4735625;0;8,75;8,47;-3,30;3,73
19.04.2024 11:39:30;0,5985625;0;8,72;8,51;-3,95;3,49
19.04.2024 11:39:30;0,7235625;0;7,66;9,47;-4,68;3,06
19.04.2024 11:39:30;0,8485625;0;8,37;8,85;-4,09;3,40
19.04.2024 11:39:30;0,9735625;0;8,91;8,30;-3,38;3,73
19.04.2024 11:39:31;0,0985625;0;8,29;8,92;-3,87;3,18
19.04.2024 11:39:31;0,2235625;0;7,72;9,42;-4,55;2,54
19.04.2024 11:39:31;0,3485625;0;8,69;8,53;-3,53;2,80
19.04.2024 11:39:31;0,4735625;0;8,60;8,62;-2,90;3,53
19.04.2024 11:39:31;0,5985625;0;8,50;8,72;-3,48;2,70
19.04.2024 11:39:31;0,7235625;0;8,05;9,14;-4,01;2,33
19.04.2024 11:39:31;0,8485625;0;8,13;9,06;-3,79;2,92
19.04.2024 11:39:31;0,9735625;0;8,85;8,37;-3,49;3,47
19.04.2024 11:39:32;0,0985625;0;8,35;8,87;-3,76;3,25
19.04.2024 11:39:32;0,2235625;0;7,86;9,31;-4,29;2,62
19.04.2024 11:39:32;0,3485625;0;8,37;8,84;-4,08;3,28
19.04.2024 11:39:32;0,4735625;0;8,67;8,56;-3,55;3,97
19.04.2024 11:39:32;0,5985625;0;8,44;8,79;-3,85;3,35
19.04.2024 11:39:32;0,7235625;0;8,04;9,15;-4,35;2,61
19.04.2024 11:39:32;0,8485625;0;8,03;9,15;-3,70;3,11
19.04.2024 11:39:32;0,9735625;0;9,10;8,10;-3,17;3,56
19.04.2024 11:39:33;0,0985625;0;8,36;8,86;-3,66;2,93
19.04.2024 11:39:33;0,2235625;0;7,77;9,38;-3,91;2,60
19.04.2024 11:39:33;0,3485625;0;8,79;8,42;-3,25;3,01
19.04.2024 11:39:33;0,4735625;0;8,67;8,55;-3,15;3,36
19.04.2024 11:39:33;0,5985625;0;7,99;9,19;-4,21;2,88
19.04.2024 11:39:33;0,7235625;0;8,25;8,96;-4,24;2,86
19.04.2024 11:39:33;0,8485625;0;8,44;8,78;-3,32;3,47
19.04.2024 11:39:33;0,9735625;0;8,88;8,34;-3,33;3,46
19.04.2024 11:39:34;0,0985625;0;7,94;9,23;-4,20;2,47
19.04.2024 11:39:34;0,2235625;0;7,77;9,37;-3,94;2,87
19.04.2024 11:39:34;0,3485625;0;9,10;8,10;-3,33;3,67
19.04.2024 11:39:34;0,4735625;0;8,46;8,77;-3,65;3,19
19.04.2024 11:39:34;0,5985625;0;7,60;9,52;-4,44;2,65
19.04.2024 11:39:34;0,7235625;0;8,49;8,74;-4,12;3,26
19.04.2024 11:39:34;0,8485625;0;8,83;8,39;-3,42;3,85
19.04.2024 11:39:34;0,9735625;0;8,06;9,13;-3,82;3,34
19.04.2024 11:39:35;0,0985625;0;8,31;8,91;-4,20;2,76
19.04.2024 11:39:35;0,2235625;0;8,24;8,97;-3,67;3,07
19.04.2024 11:39:35;0,3485625;0;8,57;8,65;-3,29;3,31
19.04.2024 11:39:35;0,4735625;0;8,60;8,61;-3,56;3,10
19.04.2024 11:39:35;0,5985625;0;7,96;9,22;-4,04;2,74
19.04.2024 11:39:35;0,7235625;0;8,12;9,08;-4,09;2,82
19.04.2024 11:39:35;0,8485625;0;8,64;8,58;-3,79;3,58
19.04.2024 11:39:35;0,9735625;0;8,22;8,99;-3,98;3,70
19.04.2024 11:39:36;0,0985625;0;8,04;9,16;-4,54;3,05
19.04.2024 11:39:36;0,2235625;0;8,10;9,09;-4,27;2,97
19.04.2024 11:39:36;0,3485625;0;8,28;8,93;-3,52;3,42
19.04.2024 11:39:36;0,4735625;0;8,76;8,47;-3,58;3,13
19.04.2024 11:39:36;0,5985625;0;7,83;9,33;-4,01;2,47
19.04.2024 11:39:36;0,7235625;0;8,11;9,08;-3,58;2,68
19.04.2024 11:39:36;0,8485625;0;8,90;8,32;-2,94;3,16
19.04.2024 11:39:36;0,9735625;0;8,31;8,90;-3,37;2,88
19.04.2024 11:39:37;0,0985625;0;7,75;9,39;-4,12;2,54
19.04.2024 11:39:37;0,2235625;0;8,60;8,62;-3,79;3,12
19.04.2024 11:39:37;0,3485625;0;8,36;8,85;-3,52;3,63
19.04.2024 11:39:37;0,4735625;0;8,30;8,91;-4,20;3,13
19.04.2024 11:39:37;0,5985625;0;7,77;9,37;-4,62;2,82
19.04.2024 11:39:37;0,7235625;0;8,35;8,86;-3,80;3,56
19.04.2024 11:39:37;0,8485625;0;8,66;8,57;-3,60;3,49
19.04.2024 11:39:37;0,9735625;0;8,05;9,14;-4,05;2,53
19.04.2024 11:39:38;0,0985625;0;7,68;9,45;-3,85;2,58
19.04.2024 11:39:38;0,2235625;0;8,88;8,34;-3,16;3,26
19.04.2024 11:39:38;0,3485625;0;8,44;8,78;-3,45;3,07
19.04.2024 11:39:38;0,4735625;0;7,53;9,57;-4,13;2,39
19.04.2024 11:39:38;0,5985625;0;8,36;8,86;-3,76;2,88
19.04.2024 11:39:38;0,7235625;0;8,68;8,54;-3,31;3,66
19.04.2024 11:39:38;0,8485625;0;8,29;8,93;-3,70;3,36
19.04.2024 11:39:38;0,9735625;0;7,93;9,25;-4,39;2,92
19.04.2024 11:39:39;0,0985625;0;8,25;8,97;-3,89;3,13
19.04.2024 11:39:39;0,2235625;0;8,46;8,76;-3,34;3,31
19.04.2024 11:39:39;0,3485625;0;8,55;8,67;-3,59;3,18
19.04.2024 11:39:39;0,4735625;0;7,83;9,33;-4,06;2,92
19.04.2024 11:39:39;0,5985625;0;8,24;8,97;-3,85;2,86
19.04.2024 11:39:39;0,7235625;0;8,45;8,77;-3,49;3,16
19.04.2024 11:39:39;0,8485625;0;8,33;8,89;-3,49;3,04
19.04.2024 11:39:39;0,9735625;0;7,99;9,20;-3,92;2,70
19.04.2024 11:39:40;0,0985625;0;8,32;8,90;-3,91;2,94
19.04.2024 11:39:40;0,2235625;0;8,24;8,96;-3,59;3,34
19.04.2024 11:39:40;0,3485625;0;8,65;8,58;-3,49;3,23
19.04.2024 11:39:40;0,4735625;0;7,95;9,23;-3,93;2,97
19.04.2024 11:39:40;0,5985625;0;8,10;9,10;-3,80;3,11
19.04.2024 11:39:40;0,7235625;0;8,69;8,54;-3,57;3,40
19.04.2024 11:39:40;0,8485625;0;8,16;9,04;-3,70;3,42
19.04.2024 11:39:40;0,9735625;0;8,03;9,16;-4,16;2,96
19.04.2024 11:39:41;0,0985625;0;8,31;8,90;-3,70;2,96
19.04.2024 11:39:41;0,2235625;0;8,68;8,54;-3,23;3,59
19.04.2024 11:39:41;0,3485625;0;8,10;9,09;-3,80;3,03
19.04.2024 11:39:41;0,4735625;0;8,02;9,16;-4,19;2,61
19.04.2024 11:39:41;0,5985625;0;8,08;9,11;-3,53;3,04
19.04.2024 11:39:41;0,7235625;0;9,09;8,11;-3,06;3,57
19.04.2024 11:39:41;0,8485625;0;7,87;9,30;-3,94;2,54
19.04.2024 11:39:41;0,9735625;0;7,64;9,48;-4,18;2,33
19.04.2024 11:39:42;0,0985625;0;8,66;8,56;-3,39;3,51
19.04.2024 11:39:42;0,2235625;0;8,66;8,57;-3,27;3,53
19.04.2024 11:39:42;0,3485625;0;7,74;9,40;-4,07;2,57
19.04.2024 11:39:42;0,4735625;0;8,08;9,11;-3,96;2,69
19.04.2024 11:39:42;0,5985625;0;8,78;8,45;-3,08;3,46
19.04.2024 11:39:42;0,7235625;0;8,39;8,82;-3,27;3,15
19.04.2024 11:39:42;0,8485625;0;7,90;9,27;-4,20;2,32
19.04.2024 11:39:42;0,9735625;0;8,01;9,18;-3,80;2,69
19.04.2024 11:39:43;0,0985625;0;8,80;8,43;-3,05;3,46
19.04.2024 11:39:43;0,2235625;0;8,42;8,79;-3,63;3,23
19.04.2024 11:39:43;0,3485625;0;8,06;9,13;-4,13;2,82
19.04.2024 11:39:43;0,4735625;0;8,03;9,16;-4,07;2,88
19.04.2024 11:39:43;0,5985625;0;8,60;8,63;-3,70;3,47
19.04.2024 11:39:43;0,7235625;0;8,26;8,95;-3,94;3,32
19.04.2024 11:39:43;0,8485625;0;8,15;9,06;-4,08;3,00
19.04.2024 11:39:43;0,9735625;0;8,07;9,12;-3,96;3,00
19.04.2024 11:39:44;0,0985625;0;8,52;8,70;-3,46;3,21
19.04.2024 11:39:44;0,2235625;0;8,62;8,61;-3,28;3,00
19.04.2024 11:39:44;0,3485625;0;8,20;9,01;-3,65;2,55
19.04.2024 11:39:44;0,4735625;0;8,11;9,08;-3,67;2,65
19.04.2024 11:39:44;0,5985625;0;8,72;8,50;-3,28;3,10
19.04.2024 11:39:44;0,7235625;0;8,52;8,71;-3,25;3,16
19.04.2024 11:39:44;0,8485625;0;8,05;9,13;-3,89;2,86
19.04.2024 11:39:44;0,9735625;0;8,39;8,83;-3,93;3,07
19.04.2024 11:39:45;0,0985625;0;8,44;8,78;-3,68;3,52
19.04.2024 11:39:45;0,2235625;0;8,51;8,71;-4,04;3,48
19.04.2024 11:39:45;0,3485625;0;8,00;9,18;-4,44;3,08
19.04.2024 11:39:45;0,4735625;0;8,12;9,07;-4,14;3,04
19.04.2024 11:39:45;0,5985625;0;8,96;8,26;-3,27;3,74
19.04.2024 11:39:45;0,7235625;0;8,29;8,93;-3,53;2,83
19.04.2024 11:39:45;0,8485625;0;7,87;9,29;-3,89;2,25
19.04.2024 11:39:45;0,9735625;0;8,58;8,64;-3,34;2,82
19.04.2024 11:39:46;0,0985625;0;8,73;8,50;-3,13;3,15
19.04.2024 11:39:46;0,2235625;0;8,09;9,11;-3,88;2,45
19.04.2024 11:39:46;0,3485625;0;8,01;9,17;-4,03;2,58
19.04.2024 11:39:46;0,4735625;0;8,57;8,66;-3,38;3,50
19.04.2024 11:39:46;0,5985625;0;8,81;8,41;-3,51;3,72
19.04.2024 11:39:46;0,7235625;0;8,01;9,18;-4,29;3,11
19.04.2024 11:39:46;0,8485625;0;7,98;9,20;-4,34;3,03
19.04.2024 11:39:46;0,9735625;0;8,56;8,66;-3,85;3,49
19.04.2024 11:39:47;0,0985625;0;8,56;8,67;-3,71;3,53
